"","species","id","band","year","site","country","elevation","sp","clade","color","sex","mass","wing.area","AR","wingload.gcm","total_vel","hor_acel","hor_decel","pitch_up","pitch_down","yaw","arc_radius","arc_avg_vel","arc_force","PRT_degrees","PRT_time","pPRT","ss.V","ss.HA","ss.HD","ss.PU","ss.PD","ss.Y","ss.ARC","ss.PRT","sp.mass","sp.wing.area","sp.AR","sp.wing.load","sp.muscle","sp.mass.STD","sp.wing.area.STD","sp.AR.STD","sp.wing.load.STD","sp.muscle.STD","rel.mass","rel.wing.area","rel.AR","rel.wingload.gcm","hi.elev","total_vel.STD","hor_acel.STD","hor_decel.STD","pitch_up.STD","pitch_down.STD","yaw.STD","arc_radius.STD","arc_avg_vel.STD","arc_force.STD","PRT_degrees.STD","PRT_time.STD","pPRT.STD","ss.V.STD","ss.HA.STD","ss.HD.STD","ss.PU.STD","ss.PD.STD","ss.Y.STD","ss.ARC.STD","ss.PRT.STD","rel.mass.STD","rel.wing.area.STD","rel.AR.STD","rel.wingload.gcm.STD"
"157","Phaethornis.striigularis","PHAST009","A33435",2012,"LaSelva","Costa Rica",60,"PHAST","HERMIT","#FF0000","U",3.1,610.2055,8.029,0.508025575,1.882897329,3.643060426,-3.973047408,0.963674759,-0.998188577,1.656770429,0.350763058,1.104686421,3.976941219,60.33141669,0.337465278,0.79558011,407,309,374,50,106,67,37,144,2.71215384723077,8.432911933,7.29445012815385,0.325461487472402,-0.608313888913813,-1.75608505240629,-1.83008971417924,0.267077018513089,1.88617971049399,-0.229157209230482,0.387846152769231,601.772588067,0.734549871846154,0.182564087527598,FALSE,0.546876787903858,-0.80433167664873,0.88001426349792,-1.28937658500397,0.430218280943177,-0.720117904345126,-0.699042983557343,-0.856052875058082,-0.614826254471972,-1.48788648771015,-1.97488441164695,0.449135316645686,-0.0958140512793209,0.00899373643304819,0.213623727655115,-0.507995296037098,-0.527686146211634,-0.526816818370133,-0.131407309707081,0.539939477973164,0.378555186796917,-1.78846340904587,1.2964230204294,3.73515813285018
"158","Phaethornis.striigularis","PHAST010","A33436",2012,"LaSelva","Costa Rica",60,"PHAST","HERMIT","#FF0000","U",3.3,862.3615,7.022,0.382670145,1.358182842,2.584606043,-3.453918857,0.90709408,-0.823767683,1.419769291,0.453771135,1.082983922,2.712212634,86.16924501,0.527916667,0.631578947,188,167,167,10,19,58,14,24,2.71215384723077,8.432911933,7.29445012815385,0.325461487472402,-0.608313888913813,-1.75608505240629,-1.83008971417924,0.267077018513089,1.88617971049399,-0.229157209230482,0.58784615276923,853.928588067,-0.272450128153846,0.0572086575275979,FALSE,-1.24154644958033,-1.73917058420208,1.3219815971771,-1.59730635872431,1.55595639239743,-1.67120172576359,0.00557457741344625,-0.942214206295946,-1.78423212891202,-0.605851262374157,1.12163872156416,-0.38314417107554,-0.857303950761344,-0.561982265106947,-0.592502481617805,-0.907330817843533,-1.08280617700346,-0.615188845438704,-0.512192581475439,-0.748446365720726,0.700148007847995,-1.52006695795813,-0.83821170275501,0.951215014105233
"159","Phaethornis.striigularis","PHAST011","A33445",2012,"LaSelva","Costa Rica",60,"PHAST","HERMIT","#FF0000","U",2.6,692.9145,8.0515,0.375226669,1.683575709,5.178798254,-5.153894013,0.93878849,-1.016734108,1.751340976,0.254552342,1.028568749,4.568621713,128.2545127,0.431447368,0.62295082,422,286,333,52,128,160,23,38,2.71215384723077,8.432911933,7.29445012815385,0.325461487472402,-0.608313888913813,-1.75608505240629,-1.83008971417924,0.267077018513089,1.88617971049399,-0.229157209230482,-0.112153847230769,684.481588067,0.757049871846155,0.0497651815275979,FALSE,-0.132485847915636,0.552049379043752,-0.125315966347144,-1.42481545419664,0.310522695368112,-0.340606995691199,-1.35716380302642,-1.15824848627535,-0.0677407740918584,0.830828636204677,-0.446842440829249,-0.426930525929338,-0.0436572088490454,-0.0834882919854018,0.0539562176058889,-0.488028519946777,-0.387310966011401,0.386360794671775,-0.363189649044342,-0.598134683956439,-0.425426865830778,-1.70042742309663,1.3441184338074,0.785907346222453
"160","Phaethornis.striigularis","PHAST012","A33444",2012,"LaSelva","Costa Rica",60,"PHAST","HERMIT","#FF0000","U",2.9,691.709,8.4045,0.419251448,1.540574922,3.255529551,-3.503006577,0.68471531,-0.755131064,1.415655862,0.316599788,1.043491749,4.025755364,70.93096902,0.409142857,0.227272727,592,514,531,3,22,115,119,35,2.71215384723077,8.432911933,7.29445012815385,0.325461487472402,-0.608313888913813,-1.75608505240629,-1.83008971417924,0.267077018513089,1.88617971049399,-0.229157209230482,0.187846152769231,683.276088067,1.11004987184615,0.0937899605275979,FALSE,-0.619886018457006,-1.14660333771114,1.28019008198689,-2.80756126440167,1.99894722954831,-1.68770888604758,-0.932733784155305,-1.09900251897625,-0.569691236100605,-1.1260457628604,-0.809488440152792,-2.43493311884114,0.547453672027411,0.83329007668445,0.825033461258247,-0.977214534159659,-1.06366410697616,-0.0554993406710837,1.22617496355402,-0.630344330048786,0.0569623657458391,-1.70171056496828,2.09240647480452,1.7636271031673
"161","Phaethornis.striigularis","PHAST013","A33460",2012,"LaSelva","Costa Rica",60,"PHAST","HERMIT","#FF0000","U",2.9,756,7.7465,0.383597884,1.658615437,4.70273491,-4.833329057,1.00239266,-1.018569214,1.837235282,0.532515054,1.265716684,3.320622472,108.6601618,0.44136612,0.855140187,669,510,529,40,132,100,31,183,2.71215384723077,8.432911933,7.29445012815385,0.325461487472402,-0.608313888913813,-1.75608505240629,-1.83008971417924,0.267077018513089,1.88617971049399,-0.229157209230482,0.187846152769231,747.567088067,0.452049871846154,0.0581363965275979,FALSE,-0.217559791107005,0.131584837936406,0.147601480788805,-1.07866164300308,0.29867865125515,0.00408622172519595,0.544215330284324,-0.216744847458894,-1.22167819673825,0.161929241977488,-0.285574806175328,0.751393114501649,0.815192129836158,0.817206245655154,0.817244802231455,-0.607829176488707,-0.361788205974995,-0.202786052452036,-0.230742597994479,0.958664877173678,0.0569623657458391,-1.63327881542878,0.697580608016692,0.971818609857258
"162","Phaethornis.striigularis","PHAST014","A33461",2012,"LaSelva","Costa Rica",60,"PHAST","HERMIT","#FF0000","U",3.3,758.519,8.181,0.435058318,1.410323217,4.02190448,-4.119415413,0.965564836,-1.025650551,1.648378413,0.241791523,0.954652801,5.369258909,104.6955021,0.445111111,0.625,527,427,485,33,109,104,27,45,2.71215384723077,8.432911933,7.29445012815385,0.325461487472402,-0.608313888913813,-1.75608505240629,-1.83008971417924,0.267077018513089,1.88617971049399,-0.229157209230482,0.58784615276923,750.086088067,0.886549871846153,0.109596830527598,FALSE,-1.06383254883732,-0.469732314349673,0.755401820623841,-1.27909019408024,0.252974660419332,-0.753795002750809,-1.44445304695405,-1.45170300869641,0.672552322310011,0.0265862298419368,-0.224685508774785,-0.416531267476223,0.321440688162883,0.48346675179727,0.645894303642043,-0.677712892804833,-0.508544076184329,-0.163509595977116,-0.29696612351941,-0.522978843074295,0.700148007847995,-1.63059757579819,1.61863203524968,2.11467234281425
"163","Phaethornis.striigularis","PHAST015","A33468",2012,"LaSelva","Costa Rica",60,"PHAST","HERMIT","#FF0000","U",2.9,1009.672,7.1425,0.287221989,2.002497165,5.627458416,-5.470090803,1.101737022,-1.003942995,1.85078789,0.264188177,1.132104443,6.318799458,148.1808311,0.431298701,0.270175439,1046,885,847,37,173,168,208,77,2.71215384723077,8.432911933,7.29445012815385,0.325461487472402,-0.608313888913813,-1.75608505240629,-1.83008971417924,0.267077018513089,1.88617971049399,-0.229157209230482,0.187846152769231,1001.239088067,-0.151950128153846,-0.0382394984724021,FALSE,0.954517764474986,0.94831111922192,-0.394514514423565,-0.537998514675278,0.393078420555588,0.0584727378221212,-1.29125073335891,-0.74720028276311,1.55052591220845,1.51106052420961,-0.44925959728614,-2.21720876547658,2.12606743625042,2.32506540465162,2.0556415874913,-0.63777934062419,-0.100179915601835,0.464913707621616,2.69964840648375,-0.179409284755924,0.0569623657458391,-1.36326872429342,-0.582776266663927,-1.16853549923985
"164","Phaethornis.striigularis","PHAST016","A33469",2012,"LaSelva","Costa Rica",60,"PHAST","HERMIT","#FF0000","U",3,914.506,7.3435,0.328045961,1.654393907,3.737859455,-3.618217582,1.157426472,-0.971007573,1.562612227,0.271344652,1.075155015,5.373092365,94.80968889,0.458692308,0.286343612,709,504,558,8,39,97,162,65,2.71215384723077,8.432911933,7.29445012815385,0.325461487472402,-0.608313888913813,-1.75608505240629,-1.83008971417924,0.267077018513089,1.88617971049399,-0.229157209230482,0.287846152769231,906.073088067,0.0490498718461536,0.00258447352759789,FALSE,-0.231948344380809,-0.720604099786801,1.18210358569948,-0.234919088267018,0.605648479749465,-1.09797407555073,-1.24229750457814,-0.973295836538501,0.676096850376329,-0.310889326320127,-0.00387068086508958,-2.1351578915945,0.95427704298356,0.793080499111211,0.930180358119932,-0.927297593933854,-0.955192376821433,-0.232243394808227,1.93807786294704,-0.308247869125313,0.217758776271378,-1.46456402031737,-0.156697240487099,-0.261900533931718
"165","Phaethornis.striigularis","PHAST017","A33473",2012,"LaSelva","Costa Rica",60,"PHAST","HERMIT","#FF0000","U",NA,896.958,7.314,NA,1.825389853,4.231919963,-4.877815303,0.997978326,-1.041481323,1.897287395,0.471664406,1.265825102,4.476658703,91.04127241,0.436960784,0.80952381,316,190,166,34,65,53,12,51,2.71215384723077,8.432911933,7.29445012815385,0.325461487472402,-0.608313888913813,-1.75608505240629,-1.83008971417924,0.267077018513089,1.88617971049399,-0.229157209230482,NA,888.525088067,0.019549871846154,NA,FALSE,0.350869799426209,-0.284244259455379,0.10972749467854,-1.10268583100807,0.150800528837695,0.245074908945312,0.12797190136125,-0.21631441595835,-0.152772523512773,-0.439533113171355,-0.357200562780167,0.519897348332855,-0.412232228689659,-0.469500236688497,-0.596396811131201,-0.667729504759672,-0.789294436584794,-0.664284416032355,-0.545304344237905,-0.4585595508896,NA,-1.48324222319054,-0.219231226916036,NA
"166","Phaethornis.striigularis","PHAST018",NA,2012,"LaSelva","Costa Rica",60,"PHAST","HERMIT","#FF0000","U",2.8,924.193,8.4485,0.302967021,1.569022038,4.880811782,-5.47529895,0.995950394,-1.049700151,1.799994936,0.669838311,1.530312257,4.315388524,112.156105,0.480955882,0.944444444,278,238,238,169,557,351,4,68,2.71215384723077,8.432911933,7.29445012815385,0.325461487472402,-0.608313888913813,-1.75608505240629,-1.83008971417924,0.267077018513089,1.88617971049399,-0.229157209230482,0.0878461527692305,915.760088067,1.15404987184615,-0.0224944664724021,FALSE,-0.522927606683999,0.288864349604315,-0.398948543025084,-1.11372247201197,0.0977550037351393,-0.145359012519316,1.4835628186556,0.833728962461584,-0.301887754188608,0.281271510607201,0.358109729364198,1.20459783517357,-0.54436289617969,-0.27649426433695,-0.316005086166707,0.680027881337044,2.35000504789313,2.26181159134924,-0.677751395287768,-0.276038223032966,-0.1038340447797,-1.45425311587057,2.18567750541039,-0.818863582428439
"167","Phaethornis.striigularis","PHAST019",NA,2012,"LaSelva","Costa Rica",60,"PHAST","HERMIT","#FF0000","U",2.9,1001.58,7.4435,0.289542523,1.460693422,4.435528988,-3.924483395,0.987939901,-1.003117336,1.673179783,0.296486066,1.03610827,4.528918819,121.0548036,0.439795918,0.644736842,611,302,407,81,130,272,27,49,2.71215384723077,8.432911933,7.29445012815385,0.325461487472402,-0.608313888913813,-1.75608505240629,-1.83008971417924,0.267077018513089,1.88617971049399,-0.229157209230482,0.187846152769231,993.147088067,0.149049871846154,-0.0359189644724021,FALSE,-0.892152049574026,-0.104414460877274,0.92135991342803,-1.15731808345521,0.398407345216215,-0.654267287588475,-1.07031990507361,-1.12831575059104,-0.104451257294758,0.585049580793253,-0.311104506128392,-0.316369973199335,0.613519005772426,-0.0191529678682192,0.342136601597174,-0.198510266637112,-0.374549585993198,1.48610157596956,-0.29696612351941,-0.480032648284499,0.0569623657458391,-1.37188190058985,0.0552823745262493,-1.1170001595971
"168","Phaethornis.striigularis","PHAST020",NA,2012,"LaSelva","Costa Rica",60,"PHAST","HERMIT","#FF0000","U",3.1,987.6825,7.956,0.313866045,1.60742923,5.307538488,-5.62491696,1.00562083,-1.05267048,1.832995381,0.402020995,1.189748866,3.928976799,91.83199379,0.418261649,0.933110368,823,718,702,192,787,232,20,279,2.71215384723077,8.432911933,7.29445012815385,0.325461487472402,-0.608313888913813,-1.75608505240629,-1.83008971417924,0.267077018513089,1.88617971049399,-0.229157209230482,0.387846152769231,979.249588067,0.661549871846154,-0.0115954424724021,FALSE,-0.392021530406145,0.665754212850201,-0.526327922993121,-1.06109293094095,0.078584063361116,-0.0129284697633994,-0.348417638427035,-0.518345521653869,-0.659175591695271,-0.412539973424914,-0.661227245927842,1.14707922497278,1.35066904545365,1.65356545917853,1.49096380804892,0.909645806375744,3.81756374998647,1.09333701122035,-0.412857293188041,1.98937355212879,0.378555186796917,-1.38667448803171,1.14167790146966,-0.576813733723553
"169","Phaethornis.striigularis","PHAST021",NA,2012,"LaSelva","Costa Rica",60,"PHAST","HERMIT","#FF0000","U",2.6,999.8775,7.711,0.260031854,1.548744007,3.656050943,-3.70590655,1.108165205,-0.863039445,1.3990255,0.406540013,1.183860821,4.266916171,70.84714701,0.431486486,0.196808511,927,866,941,14,75,143,151,37,2.71215384723077,8.432911933,7.29445012815385,0.325461487472402,-0.608313888913813,-1.75608505240629,-1.83008971417924,0.267077018513089,1.88617971049399,-0.229157209230482,-0.112153847230769,991.444588067,0.416549871846154,-0.0654296334724021,FALSE,-0.592042721187831,-0.792858304800231,1.10744835954137,-0.503014329762565,1.30249066261301,-1.75444640628064,-0.317505698957054,-0.541721714210701,-0.346706741454664,-1.12890722492149,-0.446206426607663,-2.58953410838601,1.7122898196369,2.24866720726247,2.4217085617505,-0.867397265662889,-0.72548753649378,0.219435854653361,1.75596316775348,-0.608871232653888,-0.425426865830778,-1.37369405242433,0.622327844686954,-1.7723848038212
"170","Selasphorus.flammula","SELFL001","A33480",2012,"Cerro","Costa Rica",3100,"SELFL","BEE","#CC00CC","M",2.3,1037.8715,7.8045,0.221607396,1.437483779,4.650925225,-5.846761396,1.333766512,-0.925088342,1.71423844,0.543002777,1.320450909,3.312025979,93.69785907,0.50375,0.8,165,138,132,452,503,405,4,16,2.70785712771429,10.0584012057143,7.08050464657143,0.269157373198992,-5.01927063356994,-1.75871271912747,-1.61745169668783,-0.251458304914932,0.329432956653232,-1.8908035337072,-0.407857127714286,1027.81309879429,0.723995353428571,-0.0475499771989918,TRUE,-0.971259194322848,0.0858259369351109,-0.715198278286837,0.724778631426922,0.902017952465109,-0.489499199420602,0.615955663815619,0.000556104393367776,-1.22962677126484,-0.348844260212922,0.728716182059294,0.471565546515362,-0.9372777758211,-0.678590040069341,-0.728804014586656,3.50532669811757,2.00544778740165,2.79204375376067,-0.677751395287768,-0.834338755300318,-0.900907126654539,-1.33498317816177,1.27404959292129,-1.37530630432672
"171","Selasphorus.flammula","SELFL002","A33478",2012,"Cerro","Costa Rica",3100,"SELFL","BEE","#CC00CC","M",2.6,932.8085,9.069,0.278728163,1.444758887,3.459886652,-3.704993446,1.030308072,-0.897229355,1.699154708,0.398693886,1.137052144,3.654304225,94.20537354,0.486132075,0.430894309,523,502,566,47,82,238,70,53,2.70785712771429,10.0584012057143,7.08050464657143,0.269157373198992,-5.01927063356994,-1.75871271912747,-1.61745169668783,-0.251458304914932,0.329432956653232,-1.8908035337072,-0.107857127714285,922.750098794286,1.98849535342857,0.00957078980100817,TRUE,-0.946462905055524,-0.966112829931162,1.10822574336947,-0.92673722900886,1.08182395330127,-0.550030104853689,-0.371176430717313,-0.727557360317777,-0.913146068359374,-0.331519056470423,0.442268744694169,-1.40158638607471,0.307532196848143,0.785038583596563,0.961334994227098,-0.537945460172581,-0.680822706430069,1.15225169593273,0.414936775873607,-0.437086453494702,-0.418517895077921,-1.44681290396894,3.95453182476507,-0.106745650615245
"172","Selasphorus.flammula","SELFL009",NA,2012,"Cerro","Costa Rica",3100,"SELFL","BEE","#CC00CC","M",2.8,1008.4425,7.5135,0.27765589,1.624954892,3.009206394,-3.508633401,0.888156655,-0.788335499,1.294537518,0.502069513,1.278654691,3.582187457,86.6591345,0.54009434,0.460869565,537,305,300,34,153,108,62,53,2.70785712771429,10.0584012057143,7.08050464657143,0.269157373198992,-5.01927063356994,-1.75871271912747,-1.61745169668783,-0.251458304914932,0.329432956653232,-1.8908035337072,0.0921428722857143,998.384098794286,0.432995353428571,0.00849851680100822,TRUE,-0.332287518958708,-1.36415874179223,1.27539960688092,-1.70036975595034,1.78464092087404,-2.17375590855342,0.335955323237924,-0.165379522816566,-0.979827388877508,-0.589127728904148,1.31963384436781,-1.24946678977652,0.356211916449734,-0.00709009459624745,-0.0745566563361707,-0.667729504759672,-0.227793715783864,-0.124233139502195,0.282489724823743,-0.437086453494702,-0.0969250740268438,-1.36630759304407,0.657188913232452,-0.130559114776836
"173","Selasphorus.flammula","SELFL010",NA,2012,"Cerro","Costa Rica",3100,"SELFL","BEE","#CC00CC","M",2.6,806.1645,8.036,0.322514822,1.362303766,3.210331392,-3.955536792,1.007899441,-0.815623208,1.670479067,0.480260569,1.260666648,3.965730674,59.80924,0.443076923,0.619047619,126,80,96,157,193,257,8,13,2.70785712771429,10.0584012057143,7.08050464657143,0.269157373198992,-5.01927063356994,-1.75871271912747,-1.61745169668783,-0.251458304914932,0.329432956653232,-1.8908035337072,-0.107857127714285,796.106098794286,0.955495353428571,0.0533574488010082,TRUE,-1.2275007991855,-1.18652286401441,0.894922170700658,-1.04869201631731,1.60852203229884,-0.665105241007272,0.186773187465906,-0.236794051219215,-0.625191859657274,-1.50571222092291,-0.257759093758197,-0.446738642343445,-1.07288556613982,-0.911805589994128,-0.868999877068903,0.560227224795114,0.0274338845801947,1.3388148641886,-0.611527869762836,-0.866548401392665,-0.418517895077921,-1.58161358351475,1.76478240167719,0.865685842905869
"174","Thalurania.colombica","THACO001","A33453",2012,"LaSelva","Costa Rica",60,"THACO","EMERALD","#698A69","M",4.3,1600.169,7.625,0.268721616,2.384114419,6.065239145,-7.240610632,1.63524717,-1.326544641,2.104737182,0.850245767,2.093684092,5.689485482,80.58402263,0.433571429,0.608695652,376,279,293,276,353,230,27,42,4.65772728481818,16.1865404281818,7.56848699336364,0.289374541723077,-0.789025967599105,-0.566266039101227,-0.815800527990235,0.931254609372937,0.888415401859447,-0.297233043730503,-0.357727284818182,1583.98245957182,0.0565130066363633,-0.020652925723077,FALSE,2.25521210737486,1.33496402086735,-1.90187126939667,2.36553078286359,-1.68904006531843,1.07756937642929,2.71762392657886,3.07037771362698,0.968643388851378,-0.796516004762032,-0.412307623008354,-0.499273207550566,-0.203604858968557,-0.111634996286669,-0.101816962929941,1.74825040216926,1.04834428603643,1.07369878298289,-0.29696612351941,-0.555188489166642,-0.820300138675512,-0.742992971161249,-0.140876916090886,-0.777965914916373
"175","Thalurania.colombica","THACO002","CR1752",2012,"LaSelva","Costa Rica",60,"THACO","EMERALD","#698A69","M",4.5,1711.8355,8.266,0.262875726,1.563936873,4.863593711,-5.324967598,1.145602752,-1.070086036,1.920802034,0.451398943,1.361006106,5.452808142,106.3518345,0.405,0.673913043,395,281,299,146,272,168,30,62,4.65772728481818,16.1865404281818,7.56848699336364,0.289374541723077,-0.789025967599105,-0.566266039101227,-0.815800527990235,0.931254609372937,0.888415401859447,-0.297233043730503,-0.157727284818182,1695.64895957182,0.697513006636363,-0.026498815723077,FALSE,-0.540259751074441,0.273657154148054,-0.270961849394306,-0.299267475180731,-0.033818497316997,0.339438982080673,-0.0106521903301591,0.161564740409608,0.749804441882497,0.0831290438730392,-0.876846586530425,-0.168305452328032,-0.137539525223541,-0.103593080772021,-0.0784509858495665,0.450409956298344,0.531508395299211,0.464913707621616,-0.247298479375712,-0.340457515217661,-0.498707317624434,-0.624134437930278,1.21791241614467,-0.907793759138517
"176","Thalurania.colombica","THACO003","CR1719",2012,"LaSelva","Costa Rica",60,"THACO","EMERALD","#698A69","M",5.2,1542.0995,7.88,0.337202625,1.848111294,4.202309234,-4.73050553,1.305194507,-1.139759072,1.854467059,0.463082426,1.440050333,5.251935469,98.53728464,0.393351064,0.583850932,714,467,428,91,233,60,134,188,4.65772728481818,16.1865404281818,7.56848699336364,0.289374541723077,-0.789025967599105,-0.566266039101227,-0.815800527990235,0.931254609372937,0.888415401859447,-0.297233043730503,0.542272715181818,1525.91295957182,0.311513006636363,0.047828083276923,FALSE,0.428312969150483,-0.310396790915224,0.235141724876978,0.569280832710397,-0.483498522268158,0.0732372159241814,0.0692676328027752,0.475379099990406,0.564071560846465,-0.183639051390181,-1.06624504663457,-0.625356159987783,0.971662657126985,0.644305062090226,0.423917521378485,-0.0986763861855031,0.282661484944254,-0.595550617201244,1.47451318427252,1.01234762066092,0.626867556054339,-0.804802516507936,0.39967110219315,0.742887499812136
"177","Thalurania.colombica","THACO004","A33464",2012,"LaSelva","Costa Rica",60,"THACO","EMERALD","#698A69","M",4,1587.068,7.951,0.25203709,1.499536777,4.135582578,-4.714126145,1.313916565,-0.990526156,1.871189171,0.44137191,1.277196323,4.327825713,111.6233487,0.527714286,0.752688172,280,185,148,260,303,173,23,70,4.65772728481818,16.1865404281818,7.56848699336364,0.289374541723077,-0.789025967599105,-0.566266039101227,-0.815800527990235,0.931254609372937,0.888415401859447,-0.297233043730503,-0.657727284818182,1570.88145957182,0.382513006636363,-0.037337451723077,FALSE,-0.759759366648449,-0.369330529772186,0.249086542787321,0.616749003714772,0.479672673406658,0.140342928231552,-0.0792412150163847,-0.1711694057381,-0.290387957275169,0.263084617448075,1.11834823651434,0.231465639595832,-0.53740865052232,-0.489605025475117,-0.666494742372324,1.58851619344668,0.729309785581357,0.514009278215267,-0.363189649044342,-0.254565125638068,-1.30268937025213,-0.756937758934296,0.550176628852626,-1.1485024871831
"178","Thalurania.furcata","THAFU001","A33203",2010,"Cicra","Peru",280,"THAFU","EMERALD","#698A69","M",4.46,1586.3765,8.6185,0.281143852,1.678259909,3.230964793,-3.662959559,0.994749053,-0.906977938,1.552784634,0.552972086,1.373402897,3.671320846,63.95531407,0.420952381,0.875,335,325,374,65,102,69,12,84,4.47295240009524,18.1719687738095,7.38584740066667,0.247487625357179,0.164812159368681,-0.679265459620265,-0.55607716077259,0.488594733738207,-0.269711707011617,0.0620861946052456,-0.0129524000952381,1568.20453122619,1.23265259933333,0.033656226642821,FALSE,-0.15060408265349,-1.16829921039291,1.14401187943495,-1.12026054594161,1.01890516436435,-1.13741213388523,0.684149832629625,0.210781377426275,-0.897411991659811,-1.36417620128145,-0.617479001680218,0.85217846679747,-0.346166894944643,0.0733290605502308,0.213623727655115,-0.358244475359685,-0.55320890624804,-0.507178590132672,-0.545304344237905,-0.104253443873781,-0.265914499647453,-0.759787098501003,2.3522992645277,0.428153285615365
"179","Thalurania.furcata","THAFU002","A33204",2010,"Cicra","Peru",280,"THAFU","EMERALD","#698A69","M",4.59,1622.303,7.6235,0.282931117,1.556165729,4.866950743,-5.476952841,1.229361287,-1.178785016,1.967202398,0.890365653,1.924096295,4.202973113,37.05218905,0.434230769,0.764705882,110,66,62,106,190,172,4,13,4.47295240009524,18.1719687738095,7.38584740066667,0.247487625357179,0.164812159368681,-0.679265459620265,-0.55607716077259,0.488594733738207,-0.269711707011617,0.0620861946052456,0.117047599904762,1604.13103122619,0.237652599333333,0.035443491642821,FALSE,-0.566746716568566,0.276622122858947,-0.400356606199529,0.156572701811431,-0.735377706514739,0.52564330110098,2.99206042751215,2.39709532567633,-0.405830405252348,-2.28257784267986,-0.401587503961853,0.292453582238545,-1.12851953139878,-0.968098998596662,-1.00140708052436,0.0510744344919098,0.00829181455289028,0.504190164096537,-0.677751395287768,-0.866548401392665,-0.0568791659642529,-0.721546703269466,0.243102095144896,0.46784557575488
"180","Thalurania.furcata","THAFU003","A33211",2010,"Cicra","Peru",280,"THAFU","EMERALD","#698A69","M",4.77,1513.554,7.833,0.315152284,1.513233722,3.993528882,-4.767776346,1.106223769,-1.046943101,1.729623407,0.233371739,1.205187016,6.223871618,81.41402922,0.475,0.75,18,9,12,35,41,67,1,3,4.47295240009524,18.1719687738095,7.38584740066667,0.247487625357179,0.164812159368681,-0.679265459620265,-0.55607716077259,0.488594733738207,-0.269711707011617,0.0620861946052456,0.297047599904761,1495.38203122619,0.447152599333333,0.067664658642821,FALSE,-0.713075054841859,-0.494793964111383,0.203410695751656,-0.513580232447693,0.115549410064605,-0.427759440150935,-1.50204782824466,-0.457054351643916,1.46275279229917,-0.768181771692052,0.261273857026844,0.217823599660624,-1.4484148316378,-1.19729359076413,-1.19612355619415,-0.657746116714511,-0.94243099680323,-0.526816818370133,-0.727419039431467,-0.973913888367156,0.232554372981717,-0.837299830933849,0.68719938859786,1.18342603483497
"181","Thalurania.furcata","THAFU004","A33212",2010,"Cicra","Peru",280,"THAFU","EMERALD","#698A69","M",4.8,1636.307,7.7855,0.293343486,1.428831935,3.392458447,-3.842660051,1.15839741,-1.016499223,1.816123528,0.371420323,1.150305555,3.906343185,108.8497791,0.561678832,0.938356164,546,541,552,252,358,425,9,137,4.47295240009524,18.1719687738095,7.38584740066667,0.247487625357179,0.164812159368681,-0.679265459620265,-0.55607716077259,0.488594733738207,-0.269711707011617,0.0620861946052456,0.327047599904762,1618.13503122619,0.399652599333333,0.0458558606428209,FALSE,-1.00074791483665,-1.02566618481626,0.991021358768944,-0.229634939615559,0.312038677715439,-0.0806350916010147,-0.557738805239101,-0.674939846767722,-0.680103308112314,0.168402275850991,1.67057315306779,1.17370079476963,0.387506021907899,0.941855936132196,0.906814381039558,1.5086490890854,1.08024773608194,2.98842603613527,-0.594971988381603,0.46478363709102,0.280793296139379,-0.706640756549845,0.586509071466519,0.699087597160599
"182","Thalurania.furcata","THAFU005","A33222",2010,"Cicra","Peru",280,"THAFU","EMERALD","#698A69","M",4.56,1825.3835,7.749,0.249810519,1.467764746,4.253833683,-5.007133881,1.231598038,-1.145317546,2.043059349,0.586931675,1.616160779,4.747851963,1.759420553,0.5275,0.5,17,14,16,38,50,28,2,2,4.47295240009524,18.1719687738095,7.38584740066667,0.247487625357179,0.164812159368681,-0.679265459620265,-0.55607716077259,0.488594733738207,-0.269711707011617,0.0620861946052456,0.0870475999047615,1807.21153122619,0.363152599333333,0.00232289364282096,FALSE,-0.868050332402684,-0.264889813581986,-0.000369680681485947,0.168745801206346,-0.519373731251594,0.830056686821657,0.916447371518255,1.17455712885491,0.09798087536968,-3.48737975669701,1.1148641896948,-1.05088613461307,-1.45189195446648,-1.17718880197751,-1.18054623814056,-0.627795952579029,-0.885004786721317,-0.90976226900061,-0.710863158050234,-0.984650437064605,-0.105118089121915,-0.50538652669178,0.509136511986647,-0.267709803783266
"183","Thalurania.furcata","THAFU006","A33223",2010,"Cicra","Peru",280,"THAFU","EMERALD","#698A69","M",4.95,1939.168,8.035,0.255264113,1.358407808,2.944466251,-3.387321069,1.088291263,-0.905382581,2.081049885,0.285936344,0.960187896,3.441192687,58.00557172,0.55352459,0.898550725,336,328,261,149,216,102,7,62,4.47295240009524,18.1719687738095,7.38584740066667,0.247487625357179,0.164812159368681,-0.679265459620265,-0.55607716077259,0.488594733738207,-0.269711707011617,0.0620861946052456,0.477047599904762,1920.99603122619,0.649152599333333,0.00777648764282096,FALSE,-1.24077968130537,-1.42133796985252,1.37868055302261,-0.611174545778902,1.02920183315838,0.982512428011457,-1.14248433723324,-1.42972806683704,-1.11019537000709,-1.56728469280708,1.53799444561188,0.971694603024281,-0.342689772115958,0.0853919338222025,-0.226435507358605,0.480360120433827,0.174189754789529,-0.183147824214576,-0.628083751144069,-0.340457515217661,0.521987911927688,-0.384273580782135,1.11539821092482,-0.146594224755467
