birdID,treatmentID,bird.treatment.block,stripe.size,grating.period,left.grating.orientation,replicate,to.from.feeder,avg.y.position,avg.x.velocity,percent.vstripes.fused,top.black.red
186,1_0.58_0_0.58,186_1_0.58_0_0.58,0.58,1.16,ver,3,from,0.013074707,1.575969592,0.885844749,NA
186,1_0.58_0_0.58,186_1_0.58_0_0.58,0.58,1.16,ver,5,from,0.034193947,1.395165821,0.786666667,NA
186,1_0.58_0_0.58,186_1_0.58_0_0.58,0.58,1.16,ver,3,to,0.084187941,1.719054789,0.824468085,NA
186,1_0.58_0_0.58,186_1_0.58_0_0.58,0.58,1.16,ver,5,to,0.053225454,1.852473001,0.873015873,NA
186,1_1.15_0_1.15,186_1_1.15_0_1.15,1.15,2.3,ver,1,from,0.055517395,1.230914923,0.384937238,NA
186,1_1.15_0_1.15,186_1_1.15_0_1.15,1.15,2.3,ver,1,to,0.095462816,1.687283436,0.65625,NA
186,1_1.15_0_1.15,186_1_1.15_0_1.15,1.15,2.3,ver,2,from,0.010598083,1.419735733,0.493023256,NA
186,1_1.15_0_1.15,186_1_1.15_0_1.15,1.15,2.3,ver,2,to,0.04833176,1.914447391,0.737430168,NA
186,1_1.15_0_1.15,186_1_1.15_0_1.15,1.15,2.3,ver,3,from,0.031012072,1.634255054,0.603864734,NA
186,1_1.15_0_1.15,186_1_1.15_0_1.15,1.15,2.3,ver,3,to,0.040884266,1.712630125,0.584615385,NA
186,1_1.15_0_1.15,186_1_1.15_0_1.15,1.15,2.3,ver,4,from,0.022571335,1.329579453,0.535864979,NA
186,1_1.15_0_1.15,186_1_1.15_0_1.15,1.15,2.3,ver,5,to,0.039215919,1.732714855,0.635897436,NA
186,1_1.15_0_1.15,186_1_1.15_0_1.15,1.15,2.3,ver,4,to,0.052680096,1.930456909,0.760869565,NA
186,1_1.15_0_1.15,186_1_1.15_0_1.15,1.15,2.3,ver,5,from,0.004710425,1.187868751,0.405737705,NA
186,1_2.3_0_2.3,186_1_2.3_0_2.3,2.3,4.6,ver,1,from,0.054180554,1.581526827,0,NA
186,1_2.3_0_2.3,186_1_2.3_0_2.3,2.3,4.6,ver,1,to,0.03959518,1.420602248,0,NA
186,1_2.3_0_2.3,186_1_2.3_0_2.3,2.3,4.6,ver,2,from,0.01593554,1.648132646,0,NA
186,1_2.3_0_2.3,186_1_2.3_0_2.3,2.3,4.6,ver,2,to,0.048721493,1.689267033,0,NA
186,1_2.3_0_2.3,186_1_2.3_0_2.3,2.3,4.6,ver,3,from,0.02302342,1.737137975,0,NA
186,1_2.3_0_2.3,186_1_2.3_0_2.3,2.3,4.6,ver,3,to,0.066403686,1.550698135,0,NA
186,1_2.3_0_2.3,186_1_2.3_0_2.3,2.3,4.6,ver,4,from,0.003494739,1.560653247,0,NA
186,1_2.3_0_2.3,186_1_2.3_0_2.3,2.3,4.6,ver,4,to,0.07150447,1.500826731,0.036866359,NA
186,1_2.3_0_2.3,186_1_2.3_0_2.3,2.3,4.6,ver,5,from,0.0587637,1.570509328,0,NA
186,1_2.3_0_2.3,186_1_2.3_0_2.3,2.3,4.6,ver,5,to,0.044904096,1.568146386,0.053398058,NA
186,1_4.6_0_4.6,186_1_4.6_0_4.6,4.6,9.2,ver,1,from,0.066759483,1.379823931,0,NA
186,1_4.6_0_4.6,186_1_4.6_0_4.6,4.6,9.2,ver,1,to,0.034054611,1.278031823,0,NA
186,1_4.6_0_4.6,186_1_4.6_0_4.6,4.6,9.2,ver,2,from,0.027934952,1.440130709,0,NA
186,1_4.6_0_4.6,186_1_4.6_0_4.6,4.6,9.2,ver,2,to,0.011216765,1.28008565,0,NA
186,1_4.6_0_4.6,186_1_4.6_0_4.6,4.6,9.2,ver,3,from,0.009878944,1.347905076,0,NA
186,1_4.6_0_4.6,186_1_4.6_0_4.6,4.6,9.2,ver,3,to,0.03327459,1.347917891,0,NA
186,1_4.6_0_4.6,186_1_4.6_0_4.6,4.6,9.2,ver,4,from,0.042660926,1.515606731,0,NA
186,1_4.6_0_4.6,186_1_4.6_0_4.6,4.6,9.2,ver,4,to,0.034440327,1.434484826,0,NA
186,1_4.6_0_4.6,186_1_4.6_0_4.6,4.6,9.2,ver,5,to,0.002415641,1.482163615,0,NA
186,1_4.6_0_4.6,186_1_4.6_0_4.6,4.6,9.2,ver,5,from,0.04863833,1.5360108,0,NA
186,1_9.2_0_9.2,186_1_9.2_0_9.2,9.2,18.4,ver,3,from,0.025137704,1.19081452,0,red
186,1_9.2_0_9.2,186_1_9.2_0_9.2,9.2,18.4,ver,5,to,0.027455113,1.586245813,0,red
186,1_9.2_0_9.2,186_1_9.2_0_9.2,9.2,18.4,ver,5,from,0.026371531,1.714307252,0,red
186,1_9.2_0_9.2,186_1_9.2_0_9.2,9.2,18.4,ver,2,from,0.010600256,1.238522529,0,red
186,1_9.2_0_9.2,186_1_9.2_0_9.2,9.2,18.4,ver,4,to,0.084798624,1.297928252,0,red
186,1_9.2_0_9.2,186_1_9.2_0_9.2,9.2,18.4,ver,2,to,0.025438214,1.395503064,0,red
186,1_9.2_0_9.2,186_1_9.2_0_9.2,9.2,18.4,ver,1,from,0.029920684,1.479733885,0,red
186,1_9.2_0_9.2,186_1_9.2_0_9.2,9.2,18.4,ver,3,to,0.026917816,1.159412221,0,red
186,1_9.2_0_9.2,186_1_9.2_0_9.2,9.2,18.4,ver,4,from,0.022109826,1.401254883,0,red
186,1_9.2_0_9.2,186_1_9.2_0_9.2,9.2,18.4,ver,1,to,0.012860658,1.317823796,0,red
187,0_0.29_1_0.29,187_0_0.29_1_0.29,0.29,0.58,hor,1,from,0.060733084,2.337331095,0.993506494,NA
187,0_0.29_1_0.29,187_0_0.29_1_0.29,0.29,0.58,hor,3,from,0.037384116,2.233933543,0.959731544,NA
187,0_0.29_1_0.29,187_0_0.29_1_0.29,0.29,0.58,hor,1,to,0.05332636,2.322410439,0.965986395,NA
187,0_0.29_1_0.29,187_0_0.29_1_0.29,0.29,0.58,hor,3,to,-0.12140198,1.814805438,0.983606557,NA
187,0_0.29_1_0.29,187_0_0.29_1_0.29,0.29,0.58,hor,2,from,-0.012920689,2.210626682,1,NA
187,0_0.29_1_0.29,187_0_0.29_1_0.29,0.29,0.58,hor,4,from,-0.05476293,2.220846129,1,NA
187,0_0.29_1_0.29,187_0_0.29_1_0.29,0.29,0.58,hor,2,to,-0.001109996,2.079987318,0.968152866,NA
187,0_0.29_1_0.29,187_0_0.29_1_0.29,0.29,0.58,hor,4,to,0.014353197,2.44560415,0.956834532,NA
187,0_0.29_1_0.29,187_0_0.29_1_0.29,0.29,0.58,hor,5,from,-4.71E-05,2.121629719,0.987878788,NA
187,0_0.29_1_0.29,187_0_0.29_1_0.29,0.29,0.58,hor,5,to,-0.009352566,2.008155463,0.916666667,NA
187,0_0.58_1_0.58,187_0_0.58_1_0.58,0.58,1.16,hor,1,from,0.033805673,1.723509133,0.955156951,NA
187,0_0.58_1_0.58,187_0_0.58_1_0.58,0.58,1.16,hor,1,to,0.001819983,1.560061717,0.882075472,NA
187,0_0.58_1_0.58,187_0_0.58_1_0.58,0.58,1.16,hor,2,from,0.024219887,1.806805556,0.956097561,NA
187,0_0.58_1_0.58,187_0_0.58_1_0.58,0.58,1.16,hor,2,to,0.008209841,1.730473852,0.925373134,NA
187,0_0.58_1_0.58,187_0_0.58_1_0.58,0.58,1.16,hor,4,to,0.009075649,2.433281137,0.896226415,NA
187,0_0.58_1_0.58,187_0_0.58_1_0.58,0.58,1.16,hor,3,from,0.0206381,1.691073092,0.951086957,NA
187,0_0.58_1_0.58,187_0_0.58_1_0.58,0.58,1.16,hor,5,to,0.000409495,2.234152569,0.919753086,NA
187,0_0.58_1_0.58,187_0_0.58_1_0.58,0.58,1.16,hor,5,from,0.071830779,1.830257225,0.947089947,NA
187,0_0.58_1_0.58,187_0_0.58_1_0.58,0.58,1.16,hor,3,to,-0.03418701,1.627894074,0.860927152,NA
187,0_0.58_1_0.58,187_0_0.58_1_0.58,0.58,1.16,hor,4,from,-0.004231958,1.961223068,0.974683544,NA
187,0_1.15_1_1.15,187_0_1.15_1_1.15,1.15,2.3,hor,1,from,-0.071543317,1.856324591,0.887755102,NA
187,0_1.15_1_1.15,187_0_1.15_1_1.15,1.15,2.3,hor,1,to,-0.064202293,1.487345218,0.721893491,NA
187,0_1.15_1_1.15,187_0_1.15_1_1.15,1.15,2.3,hor,2,from,-0.017358357,1.687405021,0.830434783,NA
187,0_1.15_1_1.15,187_0_1.15_1_1.15,1.15,2.3,hor,2,to,-0.077311246,1.733311861,0.798076923,NA
187,0_1.15_1_1.15,187_0_1.15_1_1.15,1.15,2.3,hor,3,from,0.03629061,1.629087052,0.780346821,NA
187,0_1.15_1_1.15,187_0_1.15_1_1.15,1.15,2.3,hor,3,to,-0.043648934,1.776989296,0.67839196,NA
187,0_1.15_1_1.15,187_0_1.15_1_1.15,1.15,2.3,hor,4,from,0.051143432,1.677964891,0.795321637,NA
187,0_1.15_1_1.15,187_0_1.15_1_1.15,1.15,2.3,hor,4,to,-0.019295289,1.543416395,0.655963303,NA
187,0_1.15_1_1.15,187_0_1.15_1_1.15,1.15,2.3,hor,5,from,-0.051647659,1.587685984,0.576763485,NA
187,0_1.15_1_1.15,187_0_1.15_1_1.15,1.15,2.3,hor,5,to,-0.042399588,1.434274474,0.571428571,NA
187,0_2.3_1_2.3,187_0_2.3_1_2.3,2.3,4.6,hor,1,from,-0.010782326,2.180405793,0.027586207,NA
187,0_2.3_1_2.3,187_0_2.3_1_2.3,2.3,4.6,hor,2,from,0.031338288,1.905915163,0,NA
187,0_2.3_1_2.3,187_0_2.3_1_2.3,2.3,4.6,hor,2,to,0.006635622,2.493465531,0.385245902,NA
187,0_2.3_1_2.3,187_0_2.3_1_2.3,2.3,4.6,hor,3,from,0.003256551,1.974265026,0,NA
187,0_2.3_1_2.3,187_0_2.3_1_2.3,2.3,4.6,hor,4,from,0.078098434,2.17850856,0.201257862,NA
187,0_2.3_1_2.3,187_0_2.3_1_2.3,2.3,4.6,hor,5,from,0.01062575,2.420560427,0.366197183,NA
187,0_2.3_1_2.3,187_0_2.3_1_2.3,2.3,4.6,hor,5,to,-0.10106085,1.794098736,0.047368421,NA
187,0_4.6_1_4.6,187_0_4.6_1_4.6,4.6,9.2,hor,1,from,-0.044020919,1.903682684,0,NA
187,0_4.6_1_4.6,187_0_4.6_1_4.6,4.6,9.2,hor,1,to,-0.075886401,1.922013992,0,NA
187,0_4.6_1_4.6,187_0_4.6_1_4.6,4.6,9.2,hor,2,from,-0.046390821,1.766914551,0,NA
187,0_4.6_1_4.6,187_0_4.6_1_4.6,4.6,9.2,hor,2,to,0.004032467,1.962034972,0,NA
187,0_4.6_1_4.6,187_0_4.6_1_4.6,4.6,9.2,hor,3,from,0.046913907,1.76339731,0,NA
187,0_4.6_1_4.6,187_0_4.6_1_4.6,4.6,9.2,hor,3,to,-0.038824319,1.654875124,0,NA
187,0_4.6_1_4.6,187_0_4.6_1_4.6,4.6,9.2,hor,4,from,-0.035226436,1.847731713,0,NA
187,0_4.6_1_4.6,187_0_4.6_1_4.6,4.6,9.2,hor,4,to,-0.086655391,1.924804141,0,NA
187,0_4.6_1_4.6,187_0_4.6_1_4.6,4.6,9.2,hor,5,from,0.028820764,1.899035692,0,NA
187,0_4.6_1_4.6,187_0_4.6_1_4.6,4.6,9.2,hor,5,to,-0.048926553,1.720224247,0,NA
187,0_9.2_1_9.2,187_0_9.2_1_9.2,9.2,18.4,hor,5,to,0.041242137,2.16932424,0,black
187,0_9.2_1_9.2,187_0_9.2_1_9.2,9.2,18.4,hor,5,from,0.036875108,2.196624809,0,black
187,0_9.2_1_9.2,187_0_9.2_1_9.2,9.2,18.4,hor,4,to,-0.048041936,1.92125513,0,black
187,0_9.2_1_9.2,187_0_9.2_1_9.2,9.2,18.4,hor,4,from,-0.019351952,2.28727031,0,black
187,0_9.2_1_9.2,187_0_9.2_1_9.2,9.2,18.4,hor,2,from,0.000897825,2.309575949,0,black
187,0_9.2_1_9.2,187_0_9.2_1_9.2,9.2,18.4,hor,2,to,0.026968543,2.238019738,0,black
187,0_9.2_1_9.2,187_0_9.2_1_9.2,9.2,18.4,hor,1,from,0.00975156,2.350562335,0,black
187,0_9.2_1_9.2,187_0_9.2_1_9.2,9.2,18.4,hor,1,to,0.001371488,2.038351396,0,black
187,0_9.2_1_9.2,187_0_9.2_1_9.2,9.2,18.4,hor,3,from,0.039847969,2.063756817,0,black
187,0_9.2_1_9.2,187_0_9.2_1_9.2,9.2,18.4,hor,3,to,-0.018435479,2.288102252,0,black
187,1_0.29_0_0.29,187_1_0.29_0_0.29,0.29,0.58,ver,2,to,0.068723007,1.49576541,0.967213115,NA
187,1_0.29_0_0.29,187_1_0.29_0_0.29,0.29,0.58,ver,1,from,-0.027288292,1.658812995,0.981900452,NA
187,1_0.29_0_0.29,187_1_0.29_0_0.29,0.29,0.58,ver,3,from,-0.00486407,1.980647693,0.96875,NA
187,1_0.29_0_0.29,187_1_0.29_0_0.29,0.29,0.58,ver,1,to,-0.061238082,1.571791238,0.974683544,NA
187,1_0.29_0_0.29,187_1_0.29_0_0.29,0.29,0.58,ver,3,to,0.007391172,1.502769579,0.935294118,NA
187,1_0.29_0_0.29,187_1_0.29_0_0.29,0.29,0.58,ver,2,from,-0.054148746,1.590752149,0.991666667,NA
187,1_0.29_0_0.29,187_1_0.29_0_0.29,0.29,0.58,ver,4,from,-0.030178419,1.409932875,1,NA
187,1_0.29_0_0.29,187_1_0.29_0_0.29,0.29,0.58,ver,4,to,0.028806388,1.618195,0.981651376,NA
187,1_0.29_0_0.29,187_1_0.29_0_0.29,0.29,0.58,ver,5,from,-0.053349291,1.528901425,1,NA
187,1_0.29_0_0.29,187_1_0.29_0_0.29,0.29,0.58,ver,5,to,0.002714506,1.660781593,0.986486486,NA
187,1_0.58_0_0.58,187_1_0.58_0_0.58,0.58,1.16,ver,1,from,-0.018697605,1.669507189,0.978354978,NA
187,1_0.58_0_0.58,187_1_0.58_0_0.58,0.58,1.16,ver,1,to,-0.005138459,1.65279201,0.902777778,NA
187,1_0.58_0_0.58,187_1_0.58_0_0.58,0.58,1.16,ver,2,from,-0.094391888,1.878576122,1,NA
187,1_0.58_0_0.58,187_1_0.58_0_0.58,0.58,1.16,ver,4,from,-0.114651481,2.010186898,1,NA
187,1_0.58_0_0.58,187_1_0.58_0_0.58,0.58,1.16,ver,2,to,0.047268154,1.880336226,0.935135135,NA
187,1_0.58_0_0.58,187_1_0.58_0_0.58,0.58,1.16,ver,4,to,0.091594311,1.915988282,0.994845361,NA
187,1_0.58_0_0.58,187_1_0.58_0_0.58,0.58,1.16,ver,3,from,-0.08107423,1.975537108,1,NA
187,1_0.58_0_0.58,187_1_0.58_0_0.58,0.58,1.16,ver,5,from,-0.05752591,1.932390659,1,NA
187,1_0.58_0_0.58,187_1_0.58_0_0.58,0.58,1.16,ver,5,to,0.030349249,1.88402883,0.954314721,NA
187,1_1.15_0_1.15,187_1_1.15_0_1.15,1.15,2.3,ver,1,from,-0.014190598,1.845956758,1,NA
187,1_1.15_0_1.15,187_1_1.15_0_1.15,1.15,2.3,ver,1,to,0.052953564,1.644038419,0.642512077,NA
187,1_1.15_0_1.15,187_1_1.15_0_1.15,1.15,2.3,ver,2,from,0.061526031,1.764218542,0.803278689,NA
187,1_1.15_0_1.15,187_1_1.15_0_1.15,1.15,2.3,ver,2,to,0.015434419,1.96215879,0.777777778,NA
187,1_1.15_0_1.15,187_1_1.15_0_1.15,1.15,2.3,ver,3,from,-0.060523707,1.805823505,0.950226244,NA
187,1_1.15_0_1.15,187_1_1.15_0_1.15,1.15,2.3,ver,3,to,0.002122955,1.648225283,0.679425837,NA
187,1_1.15_0_1.15,187_1_1.15_0_1.15,1.15,2.3,ver,4,from,-0.013813209,1.74832511,0.825892857,NA
187,1_1.15_0_1.15,187_1_1.15_0_1.15,1.15,2.3,ver,5,to,-0.043310043,1.909781465,0.839378238,NA
187,1_1.15_0_1.15,187_1_1.15_0_1.15,1.15,2.3,ver,4,to,0.014423334,1.967177299,0.752808989,NA
187,1_1.15_0_1.15,187_1_1.15_0_1.15,1.15,2.3,ver,5,from,-0.032416213,1.707298632,0.836909871,NA
187,1_2.3_0_2.3,187_1_2.3_0_2.3,2.3,4.6,ver,1,from,-0.005463191,1.611685854,0,NA
187,1_2.3_0_2.3,187_1_2.3_0_2.3,2.3,4.6,ver,1,to,0.027180652,1.628263202,0.028301887,NA
187,1_2.3_0_2.3,187_1_2.3_0_2.3,2.3,4.6,ver,2,from,-0.016542554,2.00255595,0,NA
187,1_2.3_0_2.3,187_1_2.3_0_2.3,2.3,4.6,ver,2,to,0.018634651,1.936306825,0,NA
187,1_2.3_0_2.3,187_1_2.3_0_2.3,2.3,4.6,ver,3,from,-0.013624295,1.725023337,0,NA
187,1_2.3_0_2.3,187_1_2.3_0_2.3,2.3,4.6,ver,3,to,0.034788807,1.822283427,0,NA
187,1_2.3_0_2.3,187_1_2.3_0_2.3,2.3,4.6,ver,4,from,-0.011566114,1.573684334,0,NA
187,1_2.3_0_2.3,187_1_2.3_0_2.3,2.3,4.6,ver,4,to,-0.014698694,1.772220895,0,NA
187,1_2.3_0_2.3,187_1_2.3_0_2.3,2.3,4.6,ver,5,from,0.015594862,1.808259838,0,NA
187,1_2.3_0_2.3,187_1_2.3_0_2.3,2.3,4.6,ver,5,to,0.022092948,1.861106125,0.043010753,NA
187,1_4.6_0_4.6,187_1_4.6_0_4.6,4.6,9.2,ver,1,from,-0.011046555,2.146387938,0,NA
187,1_4.6_0_4.6,187_1_4.6_0_4.6,4.6,9.2,ver,1,to,0.019165353,2.07783763,0,NA
187,1_4.6_0_4.6,187_1_4.6_0_4.6,4.6,9.2,ver,2,from,-0.018044115,1.920129943,0,NA
187,1_4.6_0_4.6,187_1_4.6_0_4.6,4.6,9.2,ver,2,to,0.065808519,1.655226994,0,NA
187,1_4.6_0_4.6,187_1_4.6_0_4.6,4.6,9.2,ver,3,from,-0.040663163,2.067604824,0,NA
187,1_4.6_0_4.6,187_1_4.6_0_4.6,4.6,9.2,ver,3,to,0.072777973,1.534398633,0,NA
187,1_4.6_0_4.6,187_1_4.6_0_4.6,4.6,9.2,ver,4,from,-0.052801446,2.100933324,0,NA
187,1_4.6_0_4.6,187_1_4.6_0_4.6,4.6,9.2,ver,4,to,-0.05721532,1.878675597,0,NA
187,1_4.6_0_4.6,187_1_4.6_0_4.6,4.6,9.2,ver,5,to,-0.028442544,2.386220585,0,NA
187,1_4.6_0_4.6,187_1_4.6_0_4.6,4.6,9.2,ver,5,from,-0.032509146,2.043141126,0,NA
187,1_9.2_0_9.2,187_1_9.2_0_9.2,9.2,18.4,ver,3,from,0.054206912,2.534127452,0,black
187,1_9.2_0_9.2,187_1_9.2_0_9.2,9.2,18.4,ver,5,to,0.02608266,1.976049383,0,black
187,1_9.2_0_9.2,187_1_9.2_0_9.2,9.2,18.4,ver,5,from,-0.027242307,2.656939299,0,black
187,1_9.2_0_9.2,187_1_9.2_0_9.2,9.2,18.4,ver,1,from,0.074080182,2.357911385,0,black
187,1_9.2_0_9.2,187_1_9.2_0_9.2,9.2,18.4,ver,2,to,-0.056130026,2.208479165,0,black
187,1_9.2_0_9.2,187_1_9.2_0_9.2,9.2,18.4,ver,4,to,0.047463567,2.392629081,0,black
187,1_9.2_0_9.2,187_1_9.2_0_9.2,9.2,18.4,ver,4,from,0.075516816,2.581060503,0,black
187,1_9.2_0_9.2,187_1_9.2_0_9.2,9.2,18.4,ver,3,to,0.038496987,2.1065217,0,black
187,1_9.2_0_9.2,187_1_9.2_0_9.2,9.2,18.4,ver,2,from,-0.016110525,2.549433567,0,black
187,1_9.2_0_9.2,187_1_9.2_0_9.2,9.2,18.4,ver,1,to,0.049213383,2.351759416,0,black
188,0_0.29_1_0.29,188_0_0.29_1_0.29,0.29,0.58,hor,1,from,0.070590839,1.702515917,0.977375566,NA
188,0_0.29_1_0.29,188_0_0.29_1_0.29,0.29,0.58,hor,3,from,0.006597807,1.326084271,0.973584906,NA
188,0_0.29_1_0.29,188_0_0.29_1_0.29,0.29,0.58,hor,1,to,-0.094043108,1.177558455,0.915492958,NA
188,0_0.29_1_0.29,188_0_0.29_1_0.29,0.29,0.58,hor,3,to,-0.052036948,1.388162564,0.950738916,NA
188,0_0.29_1_0.29,188_0_0.29_1_0.29,0.29,0.58,hor,2,from,0.012193439,1.578199796,1,NA
188,0_0.29_1_0.29,188_0_0.29_1_0.29,0.29,0.58,hor,4,from,0.024756454,1.86168798,0.987804878,NA
188,0_0.29_1_0.29,188_0_0.29_1_0.29,0.29,0.58,hor,2,to,-0.085877766,1.222376805,0.962184874,NA
188,0_0.29_1_0.29,188_0_0.29_1_0.29,0.29,0.58,hor,4,to,-0.041549309,1.742999961,0.951515152,NA
188,0_0.29_1_0.29,188_0_0.29_1_0.29,0.29,0.58,hor,5,from,0.082825644,2.073338138,1,NA
188,0_0.29_1_0.29,188_0_0.29_1_0.29,0.29,0.58,hor,5,to,-0.017724238,1.642944362,1,NA
188,0_0.58_1_0.58,188_0_0.58_1_0.58,0.58,1.16,hor,1,from,0.00743535,1.326998844,0.886446886,NA
188,0_0.58_1_0.58,188_0_0.58_1_0.58,0.58,1.16,hor,1,to,-0.026382936,1.404452267,0.950943396,NA
188,0_0.58_1_0.58,188_0_0.58_1_0.58,0.58,1.16,hor,2,from,0.041526615,1.511894934,0.828282828,NA
188,0_0.58_1_0.58,188_0_0.58_1_0.58,0.58,1.16,hor,2,to,-0.094762879,1.243183136,0.894736842,NA
188,0_0.58_1_0.58,188_0_0.58_1_0.58,0.58,1.16,hor,4,to,-0.115967453,1.598241787,0.966527197,NA
188,0_0.58_1_0.58,188_0_0.58_1_0.58,0.58,1.16,hor,3,from,-0.012638401,1.359758965,0.809160305,NA
188,0_0.58_1_0.58,188_0_0.58_1_0.58,0.58,1.16,hor,5,to,-0.030436831,1.415945836,0.893129771,NA
188,0_0.58_1_0.58,188_0_0.58_1_0.58,0.58,1.16,hor,5,from,-0.064760008,1.281302794,0.925170068,NA
188,0_0.58_1_0.58,188_0_0.58_1_0.58,0.58,1.16,hor,3,to,-0.063299803,1.106181153,0.793333333,NA
188,0_0.58_1_0.58,188_0_0.58_1_0.58,0.58,1.16,hor,4,from,-0.00549169,1.479347376,0.931726908,NA
188,0_1.15_1_1.15,188_0_1.15_1_1.15,1.15,2.3,hor,1,from,0.049470921,1.553551505,0.748,NA
188,0_1.15_1_1.15,188_0_1.15_1_1.15,1.15,2.3,hor,1,to,-0.005262528,1.483266335,0.671875,NA
188,0_1.15_1_1.15,188_0_1.15_1_1.15,1.15,2.3,hor,2,from,0.021966537,1.737666478,0.715846995,NA
188,0_1.15_1_1.15,188_0_1.15_1_1.15,1.15,2.3,hor,2,to,-0.035429179,1.580138882,0.8,NA
188,0_1.15_1_1.15,188_0_1.15_1_1.15,1.15,2.3,hor,3,from,0.002060267,1.619436224,0.693277311,NA
188,0_1.15_1_1.15,188_0_1.15_1_1.15,1.15,2.3,hor,3,to,-0.03373237,1.579815901,0.789915966,NA
188,0_1.15_1_1.15,188_0_1.15_1_1.15,1.15,2.3,hor,4,from,0.071179253,1.452657685,0.602272727,NA
188,0_1.15_1_1.15,188_0_1.15_1_1.15,1.15,2.3,hor,4,to,0.007186931,1.360630628,0.643835616,NA
188,0_2.3_1_2.3,188_0_2.3_1_2.3,2.3,4.6,hor,1,from,0.06597665,1.132444025,0,NA
188,0_2.3_1_2.3,188_0_2.3_1_2.3,2.3,4.6,hor,1,to,0.041599007,1.336701918,0,NA
188,0_2.3_1_2.3,188_0_2.3_1_2.3,2.3,4.6,hor,2,from,0.113605501,2.008473915,0,NA
188,0_2.3_1_2.3,188_0_2.3_1_2.3,2.3,4.6,hor,2,to,-0.015476287,1.400548431,0,NA
188,0_2.3_1_2.3,188_0_2.3_1_2.3,2.3,4.6,hor,3,from,0.062562719,1.524456944,0,NA
188,0_2.3_1_2.3,188_0_2.3_1_2.3,2.3,4.6,hor,3,to,0.054135808,1.492417718,0,NA
188,0_2.3_1_2.3,188_0_2.3_1_2.3,2.3,4.6,hor,4,from,0.0487409,1.437912674,0,NA
188,0_2.3_1_2.3,188_0_2.3_1_2.3,2.3,4.6,hor,4,to,0.098670776,1.153475395,0,NA
188,0_2.3_1_2.3,188_0_2.3_1_2.3,2.3,4.6,hor,5,from,0.09646075,1.483365098,0,NA
188,0_2.3_1_2.3,188_0_2.3_1_2.3,2.3,4.6,hor,5,to,0.133535608,1.404644868,0,NA
188,0_4.6_1_4.6,188_0_4.6_1_4.6,4.6,9.2,hor,1,from,0.162124305,2.103652319,0,NA
188,0_4.6_1_4.6,188_0_4.6_1_4.6,4.6,9.2,hor,1,to,0.188236801,1.34268087,0,NA
188,0_4.6_1_4.6,188_0_4.6_1_4.6,4.6,9.2,hor,2,from,0.099461291,1.943922968,0,NA
188,0_4.6_1_4.6,188_0_4.6_1_4.6,4.6,9.2,hor,2,to,0.139712905,1.866685279,0,NA
188,0_4.6_1_4.6,188_0_4.6_1_4.6,4.6,9.2,hor,3,from,0.127826682,1.932657291,0,NA
188,0_4.6_1_4.6,188_0_4.6_1_4.6,4.6,9.2,hor,3,to,0.197403103,1.4662547,0,NA
188,0_4.6_1_4.6,188_0_4.6_1_4.6,4.6,9.2,hor,4,from,0.120118285,1.992599634,0,NA
188,0_4.6_1_4.6,188_0_4.6_1_4.6,4.6,9.2,hor,4,to,0.182031666,1.48258512,0,NA
188,0_4.6_1_4.6,188_0_4.6_1_4.6,4.6,9.2,hor,5,from,0.132314523,2.013119551,0,NA
188,0_4.6_1_4.6,188_0_4.6_1_4.6,4.6,9.2,hor,5,to,0.190753113,1.437957068,0,NA
188,0_9.2_1_9.2,188_0_9.2_1_9.2,9.2,18.4,hor,4,to,0.186711065,1.258805022,0,black
188,0_9.2_1_9.2,188_0_9.2_1_9.2,9.2,18.4,hor,1,to,0.010870919,1.49670105,0,black
188,0_9.2_1_9.2,188_0_9.2_1_9.2,9.2,18.4,hor,5,from,0.17460976,1.729101811,0,black
188,0_9.2_1_9.2,188_0_9.2_1_9.2,9.2,18.4,hor,2,from,0.022845493,1.599416663,0,black
188,0_9.2_1_9.2,188_0_9.2_1_9.2,9.2,18.4,hor,2,to,0.114820169,1.352374382,0,black
188,0_9.2_1_9.2,188_0_9.2_1_9.2,9.2,18.4,hor,3,from,0.071650865,1.532301837,0,black
188,0_9.2_1_9.2,188_0_9.2_1_9.2,9.2,18.4,hor,4,from,0.149669817,1.779115306,0,black
188,0_9.2_1_9.2,188_0_9.2_1_9.2,9.2,18.4,hor,1,from,0.133622641,1.624924398,0,black
188,0_9.2_1_9.2,188_0_9.2_1_9.2,9.2,18.4,hor,3,to,0.12125978,1.509879715,0,black
188,0_9.2_1_9.2,188_0_9.2_1_9.2,9.2,18.4,hor,5,to,0.14690701,1.134676179,0,black
188,1_0.29_0_0.29,188_1_0.29_0_0.29,0.29,0.58,ver,2,to,0.16139565,1.673092794,0.965686275,NA
188,1_0.29_0_0.29,188_1_0.29_0_0.29,0.29,0.58,ver,1,from,0.068216241,1.466580526,1,NA
188,1_0.29_0_0.29,188_1_0.29_0_0.29,0.29,0.58,ver,3,from,0.113162756,1.849145387,1,NA
188,1_0.29_0_0.29,188_1_0.29_0_0.29,0.29,0.58,ver,1,to,0.108924473,1.385778399,0.970149254,NA
188,1_0.29_0_0.29,188_1_0.29_0_0.29,0.29,0.58,ver,3,to,0.105552561,1.528188563,0.967741935,NA
188,1_0.29_0_0.29,188_1_0.29_0_0.29,0.29,0.58,ver,2,from,0.131008639,1.861067442,1,NA
